"incident_id","offence_code","case_number","date","start_date","end_date","nibrs_code","victims","crimename1","crimename2","crimename3","district","location","city","state","zip_code","agency","place","sector","beat","pra","address_number","street_prefix_dir","address_street","street_suffix_dir","street_type","latitude","longitude","police_district_number","geolocation"
"201531465","9199","250025293","2025-06-06T18:20:28.000","2025-06-03T00:01:00.000","2025-06-03T06:00:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","100 BLK  ROLLINS AVE","ROCKVILLE","MD","20852","RCPD","Residence - Apartment/Condo","A","1A1","269","100",,"ROLLINS",,"AVE","39.05883","-77.1213","1D","
,  
(39.0588, -77.1213)"
"201530880","9113","250024589","2025-06-02T23:49:32.000","2025-06-02T23:49:00.000","2025-06-03T01:00:00.000","90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","ROCKVILLE",,"ROCKVILLE","MD","20850","RCPD","Street - Residential","A","1A3","244",,,"NELSON",,"ST","39.09376","-77.1723","1D","
,  
(39.0938, -77.1723)"
"201530879","9021","250024588","2025-06-02T23:40:35.000","2025-06-02T23:40:00.000",,"90I","1","Crime Against Not a Crime","Runaway","JUVENILE - RUNAWAY","WHEATON","3700 BLK  EVERTON ST","SILVER SPRING","MD","20906","MCPD","Residence - Single Family","K","4K2","333","3700",,"EVERTON",,"ST","39.0585","-77.0736","4D","
,  
(39.0585, -77.0736)"
"201530886","2308","250024587","2025-06-02T23:34:14.000","2025-06-02T23:34:00.000",,"23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","BETHESDA","1700 BLK  EAST WEST HWY","SILVER SPRING","MD","20910","MCPD","Residence - Apartment/Condo","D","2D1","517","1700",,"EAST WEST",,"HWY","38.99606","-77.0397","2D","
,  
(38.9961, -77.0397)"
"201530876","9105","250024586","2025-06-02T22:40:08.000","2025-06-02T22:40:00.000",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","SILVER SPRING",,"SILVER SPRING","MD","20910","MCPD","Street - Commercial","G","3G1","095",,,"COLESVILLE",,"RD","39.00005","-77.0257","3D","
,  
(39.0001, -77.0257)"
"201530875","9042","250024582","2025-06-02T22:04:59.000","2025-06-02T22:04:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUICIDE - ATTEMPT","GERMANTOWN","26300 BLK  WOODFIELD RD","DAMASCUS","MD","20872","MCPD","Residence - Apartment/Condo","M","5M2","612","26300",,"WOODFIELD",,"RD","39.28914","-77.2012","5D","
,  
(39.2891, -77.2012)"
"201530872","2902","250024578","2025-06-02T21:37:47.000","2025-06-02T21:37:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","MONTGOMERY VILLAGE",,"MONTGOMERY VILLAGE","MD","20886","MCPD","Street - In vehicle","R","6R2","424",,,"STEDWICK",,"RD","39.17113","-77.2154","6D","
,  
(39.1711, -77.2154)"
"201530872","2305","250024578","2025-06-02T21:37:47.000","2025-06-02T21:37:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","MONTGOMERY VILLAGE",,"MONTGOMERY VILLAGE","MD","20886","MCPD","Street - In vehicle","R","6R2","424",,,"STEDWICK",,"RD","39.17113","-77.2154","6D","
,  
(39.1711, -77.2154)"
"201531011","2399","250024743",,"2025-06-02T21:12:00.000","2025-06-02T21:12:00.000","23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","GERMANTOWN","20400 BLK  BLOOMINGVILLE CT","GERMANTOWN","MD","20876","MCPD","Residence - Yard","M","5M1","471","20400",,"BLOOMINGVILLE",,"CT","39.19029","-77.2324","5D","
,  
(39.1903, -77.2324)"
"201530857","9199","250024575","2025-06-02T21:12:57.000","2025-06-02T21:12:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","4700 BLK  BRADLEY BLV","CHEVY CHASE","MD","20815","MCPD","Residence - Apt Ofc/Storage","E","2E1","015","4700",,"BRADLEY",,"BLV","38.97782","-77.0925","2D","
,  
(38.9778, -77.0925)"
"201530870","9112","250024580","2025-06-02T21:00:25.000","2025-06-02T21:00:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL TRANSPORT - ONLY","WHEATON","11500 BLK  ELKIN ST","SILVER SPRING","MD","20902","MCPD","Residence - Apartment/Condo","L","4L1","358","11500",,"ELKIN",,"ST","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530855","2303","250024574","2025-06-02T21:13:20.000","2025-06-02T20:59:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","13300 BLK  NEW HAMPSHIRE AVE","SILVER SPRING","MD","20904","MCPD","Retail - Drug Store/Pharmacy","J","4J1","677","13300",,"NEW HAMPSHIRE",,"AVE","39.07322","-77.0027","4D","
,  
(39.0732, -77.0027)"
"201530863","9113","250024570","2025-06-02T20:53:56.000","2025-06-02T20:53:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","SILVER SPRING","3600 BLK  CHILDRESS TER","BURTONSVILLE","MD","20866","MCPD","Street - Residential","I","3I2","380","3600",,"CHILDRESS",,"TER","39.09317","-76.9373","3D","
,  
(39.0932, -76.9373)"
"201530956","9113","250024692","2025-06-02T20:41:38.000","2025-06-02T20:41:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","SILVER SPRING",,"SILVER SPRING","MD","20904","MCPD","Street - Other","I","3I1","148",,,"COLUMBIA",,"PIK","39.10263","-77.1666","3D","
,  
(39.1026, -77.1666)"
"201530851","2303","250024569","2025-06-02T20:26:49.000","2025-06-02T20:26:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","3300 BLK  SPARTAN RD","OLNEY","MD","20832","MCPD","Grocery/Supermarket","J","4J2","642","3300",,"SPARTAN",,"RD","39.14991","-77.0633","4D","
,  
(39.1499, -77.0633)"
"201530873","3562","250024583","2025-06-02T20:21:54.000","2025-06-02T20:10:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - MARIJUANA - POSSESS","MONTGOMERY VILLAGE","1  BLK  MONTGOMERY VILLAGE AVE","GAITHERSBURG","MD","20877","MCPD","Street - In vehicle","P","6P2","428","1",,"MONTGOMERY VILLAGE",,"AVE","39.15256","-77.212","6D","
,  
(39.1526, -77.212)"
"201530844","9109","250024562","2025-06-02T20:11:20.000","2025-06-02T20:00:00.000",,"90Z","1","Crime Against Society","All Other Offenses","RECOVERED PROPERTY - OTHER","WHEATON","4100 BLK  BEL PRE RD","ROCKVILLE","MD","20853","MCPD","Street - Other","K","4K2","345","4100",,"BEL PRE",,"RD","39.09298","-77.0801","4D","
,  
(39.093, -77.0801)"
"201530897","2404","250024609","2025-06-03T07:45:06.000","2025-06-02T20:00:00.000","2025-06-03T07:30:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","WHEATON","4900 BLK  MCCALL ST","ROCKVILLE","MD","20853","MCPD","Street - Residential","K","4K2","339","4900",,"MCCALL",,"ST","39.07053","-77.0986","4D","
,  
(39.0705, -77.0986)"
"201531361","1299","250024579","2025-06-02T21:42:50.000","2025-06-02T20:00:00.000",,"120","1","Crime Against Property","Robbery","ROBBERY (DESCRIBE OFFENSE)","WHEATON",,"SILVER SPRING","MD","20902","MCPD","Street - Other","L","4L1","326",,,"BLUERIDGE",,"AVE","39.04367","-77.0554","4D","
,  
(39.0437, -77.0554)"
"201530848","2901","250024560","2025-06-02T19:33:57.000","2025-06-02T19:33:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - BUSINESS","MONTGOMERY VILLAGE","1  BLK  MEDIMMUNE WAY","GAITHERSBURG","MD","20878","GPD","Parking Garage - Commercial","P","6P2","450","1",,"MEDIMMUNE",,"WAY","39.12741","-77.2319","6D","
,  
(39.1274, -77.2319)"
"201530859","9199","250024567","2025-06-02T19:28:41.000","2025-06-02T19:28:00.000","2025-06-02T20:55:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","10800 BLK  ALLOWAY DR","POTOMAC","MD","20854","MCPD","Residence - Single Family","E","2E4","216","10800",,"ALLOWAY",,"DR","39.0085","-77.2246","2D","
,  
(39.0085, -77.2246)"
"201530865","1399","250024561","2025-06-02T19:25:35.000","2025-06-02T19:25:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","ROCKVILLE","18600 BLK  JERUSALEM CHURCH RD","POOLESVILLE","MD","20837","MCPD","Residence - Single Family","B","1B3","690","18600",,"JERUSALEM CHURCH",,"RD","39.16112","-77.4078","1D","
,  
(39.1611, -77.4078)"
"201530842","9106","250024558","2025-06-02T19:07:58.000","2025-06-02T19:07:00.000","2025-06-02T20:00:00.000","90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS","ROCKVILLE","700 BLK  PRINCETON PL","ROCKVILLE","MD","20850","RCPD","Street - Residential","A","1A3","244","700",,"PRINCETON",,"PL","39.09852","-77.1629","1D","
,  
(39.0985, -77.1629)"
"201530852","9101","250024556","2025-06-02T18:39:43.000","2025-06-02T18:39:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","ROCKVILLE","10800 BLK  POTOMAC TENNIS LA","POTOMAC","MD","20854","MCPD","Residence - Nursing Home","B","1B2","230","10800",,"POTOMAC TENNIS",,"LA","39.03154","-77.2014","1D","
,  
(39.0315, -77.2014)"
"201530839","9113","250024554","2025-06-02T18:30:59.000","2025-06-02T18:30:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","WHEATON","14800 BLK  PEACHWOOD DR","SILVER SPRING","MD","20905","MCPD","Residence - Single Family","J","4J1","387","14800",,"PEACHWOOD",,"DR","39.09893","-76.9934","4D","
,  
(39.0989, -76.9934)"
"201530847","9201","250024565","2025-06-02T18:30:16.000","2025-06-02T18:29:00.000",,"90Z","1","Crime Against Society","All Other Offenses","OVERDOSE","BETHESDA","8600 BLK  16TH ST","SILVER SPRING","MD","20910","MCPD","Residence - Apartment/Condo","D","2D1","517","8600",,"16TH",,"ST","0.0","0.0","2D","
,  
(0.0, 0.0)"
"201530853","5707","250024551","2025-06-02T18:24:11.000","2025-06-02T18:24:00.000","2025-06-02T18:40:00.000","90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","600 BLK  HUNGERFORD DR","ROCKVILLE","MD","20850","RCPD","Grocery/Supermarket","A","1A3","278","600",,"HUNGERFORD",,"DR","39.09199","-77.1532","1D","
,  
(39.092, -77.1532)"
"201530856","1399","250024559","2025-06-02T18:59:24.000","2025-06-02T18:20:00.000","2025-06-02T18:56:00.000","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","ROCKVILLE","1  BLK  MANNAKEE ST","ROCKVILLE","MD","20850","RCPD","School - College/University","A","1A3","245","1",,"MANNAKEE",,"ST","39.08558","-77.1676","1D","
,  
(39.0856, -77.1676)"
"201530936","2404","250024642","2025-06-03T11:11:00.000","2025-06-02T18:16:00.000","2025-06-03T09:30:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","SILVER SPRING","3400 BLK  HAMPTON HOLLOW DR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I2","380","3400",,"HAMPTON HOLLOW",,"DR","39.07638","-76.94","3D","
,  
(39.0764, -76.94)"
"201530843","2308","250024552","2025-06-02T18:01:59.000","2025-06-02T18:01:00.000",,"23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","SILVER SPRING","10100 BLK  NEW HAMPSHIRE AVE","SILVER SPRING","MD","20903","MCPD","Restaurant","H","3H2","140","10100",,"NEW HAMPSHIRE",,"AVE","39.02039","-76.9766","3D","
,  
(39.0204, -76.9766)"
"201530896","2304","250024601","2025-06-03T07:26:26.000","2025-06-02T18:00:00.000","2025-06-03T06:00:00.000","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","ROCKVILLE","100 BLK  1ST ST","ROCKVILLE","MD","20851","MCPD","Parking Lot - Residential","A","1A2","295","100",,"1ST",,"ST","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201530861","9199","250024555","2025-06-02T17:56:50.000","2025-06-02T17:56:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","2500 BLK  LINDLEY TER","ROCKVILLE","MD","20850","MCPD","School - Elementary/Secondary","B","1B1","238","2500",,"LINDLEY",,"TER","39.0868","-77.189","1D","
,  
(39.0868, -77.189)"
"201530840","2303","250024548","2025-06-02T17:51:16.000","2025-06-02T17:31:00.000","2025-06-02T17:39:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","BETHESDA","7200 BLK  WOODMONT AVE","BETHESDA","MD","20814","MCPD","Retail - Jewelry","D","2D2","033","7200",,"WOODMONT",,"AVE","38.98098","-77.0951","2D","
,  
(38.981, -77.0951)"
"201530845","2902","250024564","2025-06-02T19:07:26.000","2025-06-02T17:25:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","BETHESDA","10400 BLK  SEVEN LOCKS RD","POTOMAC","MD","20854","MCPD","Street - In vehicle","E","2E4","220","10400",,"SEVEN LOCKS",,"RD","39.02843","-77.1618","2D","
,  
(39.0284, -77.1618)"
"201530858","2399","250024546","2025-06-02T17:16:16.000","2025-06-02T17:16:00.000",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","WHEATON","12200 BLK  VEIRS MILL RD","SILVER SPRING","MD","20906","MCPD","Gas Station","K","4K2","525","12200",,"VEIRS MILL",,"RD","39.05614","-77.0826","4D","
,  
(39.0561, -77.0826)"
"201530836","9105","250024535","2025-06-02T16:22:34.000","2025-06-02T16:22:00.000",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","WHEATON","4800 BLK  WALTONSHIRE CIR","OLNEY","MD","20832","MCPD","Retail - Other","J","4J2","412","4800",,"WALTONSHIRE",,"CIR","39.15968","-77.0969","4D","
,  
(39.1597, -77.0969)"
"201530827","2902","250024534","2025-06-02T16:11:30.000","2025-06-02T16:08:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","TAKOMA PARK","6500 BLK  POPLAR AVE","TAKOMA PARK","MD","20912","TPPD","Residence - Apartment/Condo","T","8T1","802","6500",,"POPLAR",,"AVE","0.0","0.0","TPPD","
,  
(0.0, 0.0)"
"201530889","9201","250024532","2025-06-02T16:02:48.000","2025-06-02T16:02:00.000",,"90Z","1","Crime Against Society","All Other Offenses","OVERDOSE","ROCKVILLE","5600 BLK  PIER DR","ROCKVILLE","MD","20851","RCPD","Residence - Single Family","A","1A2","299","5600",,"PIER",,"DR","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201530892","9108","250024523","2025-06-02T15:48:09.000","2025-06-02T15:48:00.000",,"90Z","1","Crime Against Society","All Other Offenses","RECOVERED PROPERTY - MONT CO.","ROCKVILLE","1  BLK W MONTGOMERY AVE","ROCKVILLE","MD","20850","RCPD","Other/Unknown","A","1A3","255","1","W","MONTGOMERY",,"AVE","39.1457","-77.2037","1D","
,  
(39.1457, -77.2037)"
"201530838","9113","250024537","2025-06-02T15:46:11.000","2025-06-02T15:46:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","SILVER SPRING","3500 BLK  SHEFFIELD MANOR TER","SILVER SPRING","MD","20904","MCPD","Bank - ATM","I","3I2","380","3500",,"SHEFFIELD MANOR",,"TER","39.08128","-76.9354","3D","
,  
(39.0813, -76.9354)"
"201531298","2399","250025086","2025-06-05T15:33:43.000","2025-06-02T15:33:00.000",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","ROCKVILLE","15100 BLK  FREDERICK RD","ROCKVILLE","MD","20850","MCPD","Parking Lot - Commercial","A","1A4","279","15100",,"FREDERICK",,"RD","39.10343","-77.1559","1D","
,  
(39.1034, -77.1559)"
"201530824","5707","250024518","2025-06-02T15:24:49.000","2025-06-02T15:24:00.000",,"90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","12000 BLK  PARKLAWN DR","ROCKVILLE","MD","20852","MCPD","Retail - Other","A","1A2","306","12000",,"PARKLAWN",,"DR","39.0535","-77.1067","1D","
,  
(39.0535, -77.1067)"
"201530822","9061","250024514","2025-06-02T15:18:44.000","2025-06-02T15:18:00.000","2025-06-02T15:30:00.000","90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM MD JURISDICTION","ROCKVILLE","100 BLK E JEFFERSON ST","ROCKVILLE","MD","20850","RCPD","Street - In vehicle","A","1A3","256","100","E","JEFFERSON",,"ST","39.08318","-77.1528","1D","
,  
(39.0832, -77.1528)"
"201530811","2303","250024510","2025-06-02T15:11:26.000","2025-06-02T15:11:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","GERMANTOWN","22700 BLK  CLARKSBURG RD","CLARKSBURG","MD","20871","MCPD","Retail - Clothing","N","5N3","466","22700",,"CLARKSBURG",,"RD","39.2291","-77.2898","5D","
,  
(39.2291, -77.2898)"
"201530982","9199","250024700","2025-06-03T15:08:24.000","2025-06-02T14:50:00.000","2025-06-02T15:21:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","4600 BLK N PARK AVE","CHEVY CHASE","MD","20815","MCPD","Residence - Apartment/Condo","E","2E1","516","4600","N","PARK",,"AVE","0.0","0.0","2D","
,  
(0.0, 0.0)"
"201530830","2204","250024527","2025-06-02T14:38:43.000","2025-06-02T14:38:00.000",,"220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - NO FORCED ENTRY-RESIDENTIAL","WHEATON","4100 BLK  MORNINGWOOD DR","OLNEY","MD","20832","MCPD","Residence - Shed","J","4J2","399","4100",,"MORNINGWOOD",,"DR","39.15234","-77.0754","4D","
,  
(39.1523, -77.0754)"
"201530807","9199","250024499","2025-06-02T14:26:34.000","2025-06-02T14:26:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","SILVER SPRING","1000 BLK  MILESTONE DR","SILVER SPRING","MD","20904","MCPD","Residence - Single Family","I","3I1","148","1000",,"MILESTONE",,"DR","39.04565","-76.992","3D","
,  
(39.0457, -76.992)"
"201530803","9199","250024492",,"2025-06-02T14:00:00.000","2025-06-02T14:20:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","1  BLK W MONTGOMERY AVE","ROCKVILLE","MD","20850","RCPD","Government Building","A","1A3","255","1","W","MONTGOMERY",,"AVE","39.1457","-77.2037","1D","
,  
(39.1457, -77.2037)"
"201531077","2305","250024498","2025-06-02T13:54:46.000","2025-06-02T13:54:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","MONTGOMERY VILLAGE","1  BLK  BUREAU DR","GAITHERSBURG","MD","20878","GPD","Parking Lot - Commercial","P","6P2","445","1",,"BUREAU",,"DR","39.14197","-77.2175","6D","
,  
(39.142, -77.2175)"
"201530813","2303","250024512","2025-06-02T14:44:33.000","2025-06-02T13:50:00.000","2025-06-02T16:00:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","BETHESDA","7100 BLK  DEMOCRACY BLV","BETHESDA","MD","20817","MCPD","Retail - Mall","E","2E3","204","7100",,"DEMOCRACY",,"BLV","39.02202","-77.1473","2D","
,  
(39.022, -77.1473)"
"201531384","2303","250024482","2025-06-02T13:04:36.000","2025-06-02T13:04:00.000","2025-06-02T00:00:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","1300 BLK  LAMBERTON DR","SILVER SPRING","MD","20902","MCPD","Retail - Drug Store/Pharmacy","L","4L1","360","1300",,"LAMBERTON",,"DR","39.04096","-77.0294","4D","
,  
(39.041, -77.0294)"
"201530965","9199","250024686","2025-06-03T14:24:41.000","2025-06-02T13:00:00.000","2025-06-03T14:24:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","14600 BLK  BAUER DR","ROCKVILLE","MD","20853","MCPD","School - Elementary/Secondary","K","4K2","529","14600",,"BAUER",,"DR","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530911","1399","250024484","2025-06-02T12:39:20.000","2025-06-02T12:39:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","MONTGOMERY VILLAGE","1  BLK  MISTY DALE WAY","GAITHERSBURG","MD","20877","GPD","Residence -Townhouse/Duplex","P","6P1","434","1",,"MISTY DALE",,"WAY","39.13307","-77.2057","6D","
,  
(39.1331, -77.2057)"
"201530770","9062","250024249",,"2025-06-02T12:36:00.000",,"90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM JUSTICE (OUT OF STATE)","ROCKVILLE","1300 BLK  SEVEN LOCKS RD","POTOMAC","MD","20854","MCPD","Jail/Prison","B","1B1","228","1300",,"SEVEN LOCKS",,"RD","39.06691","-77.1616","1D","
,  
(39.0669, -77.1616)"
"201530781","2304","250024483","2025-06-02T12:35:01.000","2025-06-02T12:35:00.000",,"23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","WHEATON","12300 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","MCPD","Street - Other","J","4J1","536","12300",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530790","2305","250024485","2025-06-02T12:30:43.000","2025-06-02T12:30:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","BETHESDA","4600 BLK  MORGAN DR","CHEVY CHASE","MD","20815","MCPD","Residence - Driveway","E","2E1","015","4600",,"MORGAN",,"DR","38.97284","-77.0897","2D","
,  
(38.9728, -77.0897)"
